CRASH_RECORD_ID,CRASH_DATE,Weekday,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,ROADWAY_SURFACE_COND,CRASH_TYPE,DAMAGE,PRIM_CONTRIBUTORY_CAUSE,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,CRASH_TIME,CATEGORIES
76d885c6153519904da8a178a297a61906b9bd79555da9dfdbea8dfec936ccddd8febe52440692b76aa3c30abf6043189744a3ffbac061b20541e9fd42a26ce7,2023-01-12 01:50:00,Thursday,30,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",HEAD ON,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,4.0,0.0,2.0,1,5,1,41.82057,-87.74335976,"['01/12/2023', '01:50:00', 'AM']",INCAPACITATING INJURY without Device
33ff99f9cc917156971e39c98becea6187bd6282c1befa4aed0126357da920c269a29acb71607a533fdfcf93cb4d8751a4aa8b76373444f180e44af5c6da1859,2023-01-11 22:00:00,Wednesday,30,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,1.0,0.0,1.0,22,4,1,41.88753136,-87.73739718,"['01/11/2023', '10:00:00', 'PM']",INCAPACITATING INJURY with Device
668adea0b82d6b4f858d980a1f75d9b36ff282a9203cf3bc892adbd7784965ee14914fd3adccff1b6ed19eb7d1e6b9c89706d96a534937d3e30aa6f1d6f5709b,2023-01-11 21:00:00,Wednesday,25,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,INCAPACITATING INJURY,1.0,0.0,1.0,21,4,1,41.76552854,-87.62962704,"['01/11/2023', '09:00:00', 'PM']",INCAPACITATING INJURY with Device
db42c6299d87e55c82efb94a3631d8cb71c80b6ec23a0c3c806bdcf3654e8c575097a491b7c36622fd6ee0cd463855d23bb9bed64af8fb466de07125ac12aa49,2023-01-11 15:33:00,Wednesday,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,INCAPACITATING INJURY,2.0,0.0,2.0,15,4,1,41.77261544,-87.63009968,"['01/11/2023', '03:33:00', 'PM']",INCAPACITATING INJURY with Device
f626bf76d15b236d99bbbfb78a4ff6d758367c8480475d8ed49a09a1ad7996a3605c03ff5c9f39a0153d7e07adb6b71c6112e937ebbf1495ba628b1e95e4d18e,2023-01-11 14:55:00,Wednesday,30,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,REAR END,DRY,INJURY AND / OR TOW DUE TO CRASH,"$501 - $1,500",FOLLOWING TOO CLOSELY,3,INCAPACITATING INJURY,1.0,0.0,1.0,14,4,1,41.86881415,-87.74261739,"['01/11/2023', '02:55:00', 'PM']",INCAPACITATING INJURY without Device
37075297676e646d9166ca1d50b0aa490eca65c41355c924e4e3aeba40d8023e47565219be8c7660677b0a8e6f2b7072338583a1649c26b8628472af0a166208,2023-01-10 23:45:00,Tuesday,30,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,FATAL,1.0,1.0,0.0,23,3,1,41.88498728,-87.71529495,"['01/10/2023', '11:45:00', 'PM']",FATAL without Device
9158a29494a42d4b5cf0f8dd0356a3515cef451313a49671ee5d5cb8499c01c255d7a6b17d65ab0e07250e54bcc377041573d897ac415bd30e0fd4c91ac0f34f,2023-01-10 18:01:00,Tuesday,30,PEDESTRIAN CROSSING SIGN,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,1.0,0.0,1.0,18,3,1,41.83690122,-87.71708919,"['01/10/2023', '06:01:00', 'PM']",INCAPACITATING INJURY with Device
534a5d89f0ce21883e39e74e2de288929bec386d7c2b6ba692c9e54228ffef81360514083e51816559593dac198a8ddef3274b2bcf916fc16d138708add53bcb,2023-01-10 16:35:00,Tuesday,30,TRAFFIC SIGNAL,CLEAR,DUSK,HEAD ON,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,INCAPACITATING INJURY,1.0,0.0,1.0,16,3,1,41.99730203,-87.70919581,"['01/10/2023', '04:35:00', 'PM']",INCAPACITATING INJURY with Device
1300e387bf200c871c32c0b4e53eaaa80fc97beda968dc0e0637036ec2c5ef270b6ee58d2076a6f36a1cf78a53968d86adad03baf1a1762e16495f97e7fb6b7e,2023-01-10 08:15:00,Tuesday,30,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FOLLOWING TOO CLOSELY,3,INCAPACITATING INJURY,2.0,0.0,1.0,8,3,1,41.90326285,-87.7194317,"['01/10/2023', '08:15:00', 'AM']",INCAPACITATING INJURY without Device
3749add5d9c4ac209bf18966b39fddf0d8f3179cb59e4ec2c31d82a0a9e51ccdaf8598abef2162559f7f1c7c597cdc32906a27f31d5113f7afc5e5724a1dee22,2023-01-10 00:35:00,Tuesday,30,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,1,FATAL,1.0,1.0,0.0,0,3,1,41.78643593,-87.68499232,"['01/10/2023', '12:35:00', 'AM']",FATAL without Device
f2fba77bfcdd20528e3aab77184219289975b890b67add341212bb291549d7ca08385ab0bf6d5c20281b077d8932944f72234e401a398fe0cbdac66dc7f370a2,2023-01-09 19:19:00,Monday,30,STOP SIGN/FLASHER,CLEAR,DAWN,TURNING,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),2,INCAPACITATING INJURY,3.0,0.0,1.0,19,2,1,41.77770475,-87.65430121,"['01/09/2023', '07:19:00', 'PM']",INCAPACITATING INJURY with Device
0c707cf5feb47964b8f6b1d6222d23630fb7c11031bd918e9c1d78381e2d5c5950813bbd0d12c8c9d3e37f0b7c63b966af743b9693abceff1bfd59a989ae93dd,2023-01-09 18:24:00,Monday,35,TRAFFIC SIGNAL,CLEAR,DARKNESS,PEDESTRIAN,DRY,INJURY AND / OR TOW DUE TO CRASH,$500 OR LESS,FAILING TO YIELD RIGHT-OF-WAY,2,INCAPACITATING INJURY,1.0,0.0,1.0,18,2,1,41.96081756,-87.72965814,"['01/09/2023', '06:24:00', 'PM']",INCAPACITATING INJURY with Device
4dcf4218213a600cdcfd50b1a1fdbb665112b27f3ff86db43cfea9b07f7b4a4f61e0b55a023e909021712210293c24a8221436a1ad4bf99572e54bcb91c2ced2,2023-01-09 17:58:00,Monday,30,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,DRY,INJURY AND / OR TOW DUE TO CRASH,$500 OR LESS,FAILING TO YIELD RIGHT-OF-WAY,3,INCAPACITATING INJURY,1.0,0.0,1.0,17,2,1,42.01781732,-87.68087593,"['01/09/2023', '05:58:00', 'PM']",INCAPACITATING INJURY without Device
455bbe8d5a7a4f91086980a7741770fa17c45c8cdae1ce4846b6b3125b4a463da47c87f2851f90b1a21b825a0a95c171d26d24c154dc012363766611f4a72832,2023-01-09 17:26:00,Monday,30,STOP SIGN/FLASHER,CLEAR,DARKNESS,REAR TO SIDE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,INCAPACITATING INJURY,1.0,0.0,1.0,17,2,1,41.7685839,-87.66892317,"['01/09/2023', '05:26:00', 'PM']",INCAPACITATING INJURY with Device
4e0d0190b079ea4d0fc9454b8c044b4fd9484690064cf27a37f070dc92fb039f4adfa7fecd10a6f1f00f9970d9686bf6ce420361b0a40f3fcabea1264b89adbb,2023-01-09 17:25:00,Monday,15,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,1.0,0.0,1.0,17,2,1,41.68349766,-87.6450827,"['01/09/2023', '05:25:00', 'PM']",INCAPACITATING INJURY without Device
ed74c75ef42d9d08a9badf9c37d3f14173ccb881b716c4f8402ce115403980305edb5e52665d35415006fc6f2009cb886eed28210cdb432ce52c3f5c709da2af,2023-01-09 10:56:00,Monday,30,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",DISREGARDING STOP SIGN,2,INCAPACITATING INJURY,1.0,0.0,1.0,10,2,1,41.91095599,-87.79254825,"['01/09/2023', '10:56:00', 'AM']",INCAPACITATING INJURY with Device
ee70d0cf0003eebf43dc2eb9e00834dcccf2e8d428dcff905500d9d48b742ff72d30eb0225c0b7bb193533044e908dd96591797253ebc401daeed6f85cfde333,2023-01-09 09:50:00,Monday,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,2.0,0.0,2.0,9,2,1,41.92839572,-87.68791214,"['01/09/2023', '09:50:00', 'AM']",INCAPACITATING INJURY with Device
e8fbab66d4fa8b9eff8eddb87b9561fcb981b26215401f31f4ba781b0a82bb999daed6087811f62d5bfe6c2ad1aa3d1b28958eea5036d7e120107d7562be7f42,2023-01-09 02:30:00,Monday,30,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",2,INCAPACITATING INJURY,1.0,0.0,1.0,2,2,1,41.87774101,-87.67982255,"['01/09/2023', '02:30:00', 'AM']",INCAPACITATING INJURY without Device
69f3c07738074a1f15b7782c44d9ecbf894d73477df87df753ec44347a60481d875a3e31ad936adc8091691f0c566d6a199f9567305ef3a2520be2aca1fce7f1,2023-01-08 18:19:00,Sunday,30,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,3,INCAPACITATING INJURY,3.0,0.0,2.0,18,1,1,42.01246411,-87.6782886,"['01/08/2023', '06:19:00', 'PM']",INCAPACITATING INJURY with Device
70c25cd3920d4f5379e1d427e0c55fc27a01240f9c12b654f26ceea33bb723d5506b83720ec751bf4f7664e34304d9de3fae439944865d3e3175aac23ea891dc,2023-01-08 17:50:00,Sunday,30,TRAFFIC SIGNAL,CLEAR,DARKNESS,REAR END,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FOLLOWING TOO CLOSELY,2,INCAPACITATING INJURY,1.0,0.0,1.0,17,1,1,41.8384753,-87.62186311,"['01/08/2023', '05:50:00', 'PM']",INCAPACITATING INJURY with Device
86cee8c51dac804351bd1198506b6341d7648c8c5a733375029e92ebad73eb643ef7c96ce2558ee956063dd840102ae1e56dbc4b0659a2934f11977016589ca3,2023-01-08 07:38:00,Sunday,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,FIXED OBJECT,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",PHYSICAL CONDITION OF DRIVER,1,INCAPACITATING INJURY,1.0,0.0,1.0,7,1,1,41.89926251,-87.71114806,"['01/08/2023', '07:38:00', 'AM']",INCAPACITATING INJURY with Device
9675ed971a89f7645bda437aa88658dbcdcf5742d86f9b092bd2b263afe2a31bfa6fabbc0bdcda31126169b3725e3e555fb16f87b08cf0cd851d94b17d7b6345,2023-01-08 02:58:00,Sunday,30,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,INCAPACITATING INJURY,2.0,0.0,1.0,2,1,1,41.7729455,-87.61068618,"['01/08/2023', '02:58:00', 'AM']",INCAPACITATING INJURY with Device
319a2a53fd6246a706bef09e81d9d8afa83572d360628f996df854be13c0d40bfa251e5ac653052734a3c32c2d61487d6c078d15e1aa807ac68b4fa6dbe42229,2023-01-08 00:39:00,Sunday,35,NO CONTROLS,CLEAR,DARKNESS,HEAD ON,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,INCAPACITATING INJURY,3.0,0.0,1.0,0,1,1,41.75133872,-87.58953472,"['01/08/2023', '12:39:00', 'AM']",INCAPACITATING INJURY without Device
dfbd3eedef00c4a01ab46ac419d717ae14f9cd554c71ae0e552209617c18556f01648a4ee3802162befcfde3b54f7e837bc7214fa8fa838c57e4e3469d540b5c,2023-01-07 23:30:00,Saturday,30,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,2.0,0.0,1.0,23,7,1,41.69278881,-87.62090332,"['01/07/2023', '11:30:00', 'PM']",INCAPACITATING INJURY without Device
8e0799e7af603efd827b1b116b5cd572fbdd9b4a1cfd77b9c8a6f2e1ffd38cf27e56d023a3f0eda68760c67aad7dd3f69774800759d06dc687f5c4e96f369e10,2023-01-07 23:18:00,Saturday,30,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,INCAPACITATING INJURY,1.0,0.0,1.0,23,7,1,41.73660156,-87.6049681,"['01/07/2023', '11:18:00', 'PM']",INCAPACITATING INJURY with Device
1bd845b02da9b13691ea65ee4f1f61fae55b612286ae9ad5cf73d518af08d59a39f78ab66e7e39d18bf99aec46f8f8d0a553462a55300af1c8df15d755cfae7e,2023-01-07 22:00:00,Saturday,30,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,3,INCAPACITATING INJURY,1.0,0.0,1.0,22,7,1,41.92122704,-87.79531564,"['01/07/2023', '10:00:00', 'PM']",INCAPACITATING INJURY with Device
ef94d1bc47eae03438436ad09a7295b4652f4c7d553de5626856b1e916dbea4ccdf9f5f56f126040c06b58cba4f4ae1ee8ec15b36c0d6dfef812deb9d65d5cb7,2023-01-07 21:16:00,Saturday,20,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",PHYSICAL CONDITION OF DRIVER,2,INCAPACITATING INJURY,2.0,0.0,1.0,21,7,1,41.80900814,-87.66755557,"['01/07/2023', '09:16:00', 'PM']",INCAPACITATING INJURY without Device
f0dac4aa226ae4f0690c2aec82adf49d71c309390a9169aae901a51f6937d265736a29b90ca6219bb60d5538ffca88680d80e1452ba949996f60670ba3ac7c13,2023-01-06 19:58:00,Friday,30,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,2,INCAPACITATING INJURY,1.0,0.0,1.0,19,6,1,41.75705939,-87.58563502,"['01/06/2023', '07:58:00', 'PM']",INCAPACITATING INJURY with Device
18abe819b8d2a9df9bdef8ac292235f4b52b4d492d0ff49adfc8f5f7de706a9fa895dfa815b5ab20072bce3e2299557c69746245d10d23703e8cdc9e34782482,2023-01-06 18:00:00,Friday,30,TRAFFIC SIGNAL,CLEAR,DUSK,ANGLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,3,INCAPACITATING INJURY,2.0,0.0,2.0,18,6,1,41.75150375,-87.58543744,"['01/06/2023', '06:00:00', 'PM']",INCAPACITATING INJURY with Device
91b460e8dbe057a25ca06153edf7849402c933d97dd893bc8ee31caefdf05291875b35aca91d3d202ca634f9a7a39ab5c3bb5cf81cd640a7abf9133669877082,2023-01-06 18:00:00,Friday,30,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,1,INCAPACITATING INJURY,2.0,0.0,1.0,18,6,1,41.88541378,-87.72700857,"['01/06/2023', '06:00:00', 'PM']",INCAPACITATING INJURY without Device
98f526836d459e22d7c30ecafce27daf3c2de05521d78ca92abb6d1c9c1522fc51f9abadbf60f848a29d02f56195bffc5ea8202f0e8a3df5076ab5e02315db62,2023-01-06 17:30:00,Friday,30,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,DRY,INJURY AND / OR TOW DUE TO CRASH,"$501 - $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,1.0,0.0,1.0,17,6,1,41.75151298,-87.57612577,"['01/06/2023', '05:30:00', 'PM']",INCAPACITATING INJURY with Device
f9897733e295f68784ea13620fbd8af5b6fd56b9c24ef291875e68390d9d6a98320708275e52181037c399d98b51faf89e15db96d7462bf0895bbafa3c89f72e,2023-01-06 15:08:00,Friday,30,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,4,FATAL,1.0,1.0,0.0,15,6,1,41.94065584,-87.80669373,"['01/06/2023', '03:08:00', 'PM']",FATAL without Device
df6d5d5751cbbf9cc57ac45b2ee026990c81f7ef7e6e8036b15c798b0a4748a160eff688c2d99437d9e61b9379e1b5d60dda17db182f4226ec08dfcfc724d49c,2023-01-05 16:45:00,Thursday,30,TRAFFIC SIGNAL,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,WET,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,INCAPACITATING INJURY,1.0,0.0,1.0,16,5,1,41.96803936,-87.74028389,"['01/05/2023', '04:45:00', 'PM']",INCAPACITATING INJURY with Device
90358d536179b822a3f7510c8fb60ea745bf930d5c2ab1cd7f8d56477f67197a412cbab476369a135da05c1ccc0361c188c487754d6fb95684bdac0002ccdf2d,2023-01-05 13:10:00,Thursday,30,TRAFFIC SIGNAL,CLOUDY/OVERCAST,DAYLIGHT,TURNING,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,4,INCAPACITATING INJURY,4.0,0.0,4.0,13,5,1,41.88312652,-87.63958775,"['01/05/2023', '01:10:00', 'PM']",INCAPACITATING INJURY with Device
e4b5ab1ce63cfcbd14fc38070ed5315a8e44ca7ba16f78cb353587c3f507ed10fe7ae3b700689c0503f47bdad23c0cb6937ad5131977b7bc1b4c63c83ef10f8b,2023-01-05 13:00:00,Thursday,10,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,INCAPACITATING INJURY,1.0,0.0,1.0,13,5,1,41.87398795,-87.67299741,"['01/05/2023', '01:00:00', 'PM']",INCAPACITATING INJURY without Device
80c9783baad82aded810420c3a7e760d0c317cae5231dcaa1009b02d6a8df6e785fb2829c8c39b0bfd1e2a4010dc48f22d27c7361dbb44fb96c33a638276ef47,2023-01-05 11:30:00,Thursday,25,NO CONTROLS,RAIN,DAYLIGHT,FIXED OBJECT,WET,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,1,INCAPACITATING INJURY,3.0,0.0,3.0,11,5,1,41.89932228,-87.61873843,"['01/05/2023', '11:30:00', 'AM']",INCAPACITATING INJURY without Device
a820dca92ecc01f4caed78a88d9570578fe4a0789e612f2030c9641c78b1d7c79454a23f7e562c95e0dfdeace3c36945334dedbea5b08acba94abb062613a40a,2023-01-05 09:00:00,Thursday,35,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,WET,INJURY AND / OR TOW DUE TO CRASH,"$501 - $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,1.0,0.0,1.0,9,5,1,41.94624432,-87.6883928,"['01/05/2023', '09:00:00', 'AM']",INCAPACITATING INJURY without Device
b4f5c11b0b03e1d2b2a17b845c9ae77256f8bfcea3022ad03629ec34935906527af67b98fe875a88dd998a7fcf013c986586009e35b3d46ab745d9612ffe50cd,2023-01-04 20:07:00,Wednesday,30,TRAFFIC SIGNAL,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,1.0,0.0,1.0,20,4,1,41.89916545,-87.72634406,"['01/04/2023', '08:07:00', 'PM']",INCAPACITATING INJURY with Device
1f0cafca3ea46ae86def5392688733931c7c8157bb276e873336f0d180c2469812fce51135127ff099f739c2053a287cccd972e116b0dfe8e73b0c67174b2fe3,2023-01-04 19:15:00,Wednesday,30,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,DRY,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,FATAL,1.0,1.0,0.0,19,4,1,41.70301647,-87.64285907,"['01/04/2023', '07:15:00', 'PM']",FATAL without Device
6a74adfa82b393b67d5e5e9d96abf9ed4d63e6f0330d2ce96e0d7397d6d3bd90a86c78821a59e71a72c875a7cfeb0ada549b84f448421aaf84e985a6b755f133,2023-01-04 17:39:00,Wednesday,35,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,WET,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",NOT APPLICABLE,1,FATAL,3.0,1.0,1.0,17,4,1,41.88586211,-87.62685865,"['01/04/2023', '05:39:00', 'PM']",FATAL without Device
84c49c61578d1666267846a29c4cae9f820dc7250d3c65895624c5b0faada35c747478353edcf8515f76412348ccef70a6ff457ca2da3818576b0a82b337e87e,2023-01-03 23:24:00,Tuesday,30,STOP SIGN/FLASHER,FOG/SMOKE/HAZE,DUSK,FIXED OBJECT,WET,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,1,INCAPACITATING INJURY,2.0,0.0,2.0,23,3,1,41.99064167,-87.67534701,"['01/03/2023', '11:24:00', 'PM']",INCAPACITATING INJURY with Device
4cd3cd4fa9e3e157ec6440fd243239b45433d06e8a39e128fe5b67fb99dcb991923fbd1484ffaeb584ed7fa42cb0ac81d24ca588046792c532f7649bef39b4c3,2023-01-03 21:30:00,Tuesday,20,NO CONTROLS,FOG/SMOKE/HAZE,DARKNESS,PARKED MOTOR VEHICLE,WET,INJURY AND / OR TOW DUE TO CRASH,"$501 - $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,1.0,0.0,1.0,21,3,1,41.88365886,-87.73571994,"['01/03/2023', '09:30:00', 'PM']",INCAPACITATING INJURY without Device
6f595f7b9925c89b4e679c9de928603cb355691bff4c173c593ae6d25b6e71626ba0e1eee618d091950540f33cb8031bbc2322cb61ee8ddbccb9e332177bcccb,2023-01-03 14:15:00,Tuesday,40,NO CONTROLS,RAIN,DAYLIGHT,FIXED OBJECT,WET,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",PHYSICAL CONDITION OF DRIVER,1,INCAPACITATING INJURY,1.0,0.0,1.0,14,3,1,41.90075297,-87.624235,"['01/03/2023', '02:15:00', 'PM']",INCAPACITATING INJURY without Device
5d681f79f0201e825bdc8c29080dda0c7f83b32ad6a3389951a80317043cb4061811030e2b944375d923db72e4e83b71c55d3fecb5b3ce882cc338f9565763c8,2023-01-03 13:22:00,Tuesday,30,TRAFFIC SIGNAL,RAIN,DAYLIGHT,TURNING,WET,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,3,INCAPACITATING INJURY,1.0,0.0,1.0,13,3,1,41.77957044,-87.66429388,"['01/03/2023', '01:22:00', 'PM']",INCAPACITATING INJURY with Device
af44dc992639a6eb0ad1c506fa5a74c596c3d30eddfc94e271ab0e3d033e80eb0d7a1a9448d81ed4124b5e73c02c85045d05776b01095173a6cc50e1d99dada5,2023-01-03 08:30:00,Tuesday,30,NO CONTROLS,RAIN,DAYLIGHT,REAR END,WET,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,1.0,0.0,1.0,8,3,1,41.88700707,-87.74536727,"['01/03/2023', '08:30:00', 'AM']",INCAPACITATING INJURY without Device
2e6178fa12d7e830826608821884a9d25c1bdb69ac2681d9d4de1fe661be05c1c2678f5959dd210502bf3c44e25c46eab07a66d97653b5a9a6adc75391245dec,2023-01-03 06:56:00,Tuesday,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,WET,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,2,INCAPACITATING INJURY,1.0,0.0,1.0,6,3,1,41.76073152,-87.74164179,"['01/03/2023', '06:56:00', 'AM']",INCAPACITATING INJURY with Device
33a385f24487bb5a5884f86b0b0d5449daa9508c1895efcf086b0d3b527f8fa72decc730f5f9f4ce0d43c1876175ea206c7199a75b5d658efcf7a0d81b7fe35a,2023-01-03 05:36:00,Tuesday,30,TRAFFIC SIGNAL,RAIN,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,WET,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,FATAL,1.0,1.0,0.0,5,3,1,41.73617002,-87.62501116,"['01/03/2023', '05:36:00', 'AM']",FATAL with Device
0cc072e07b92c852397c44b1336428bc252129808ee6c8bc56c5d9620d40295f6abd8a3fa0ad5ae0c5c01e1d449b3b74db75029e31d25af3d284d6fddcb2ac90,2023-01-03 01:20:00,Tuesday,30,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,WET,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,INCAPACITATING INJURY,1.0,0.0,1.0,1,3,1,41.7514606,-87.58597199,"['01/03/2023', '01:20:00', 'AM']",INCAPACITATING INJURY without Device
